Usage_time,Battery,Temp1,Temp2,Temp3,LFoot_x,LFoot_y,LFoot_z,RFoot_x,RFoot_y,RFoot_z,LFootCOP_x,LFootCOP_y,RFootCOP_x,RFootCOP_y,LFootCOP_value,LFootCOP_vector_x,LFootCOP_vector_y,RFootCOP_value,RFootCOP_vector_x,RFootCOP_vector_y,LFoot_time_travel,RFoot_time_travel,LH_Abd_Temp,LH_Rot_Temp,LH_Flex_Temp,LK_Temp,LA_Lat_Temp,LA_Med_Temp,RH_Abd_Temp,RH_Rot_Temp,RH_Flex_Temp,RK_Temp,RA_Lat_Temp,RA_Med_Temp,LH_Abd_Amp,LH_Rot_Amp,LH_Flex_Amp,LK_Amp,LA_Lat_Amp,LA_Med_Amp,RH_Abd_Amp,RH_Rot_Amp,RH_Flex_Amp,RK_Amp,RA_Lat_Amp,RA_Med_Amp
00:00:28:866,85,47.0,68.0,73.0,54700.0,0.0,0.0,54800.0,0.0,0.0,-33.0,78.0,30.0,76.0,19.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:28:917,85,47.0,68.0,73.0,54900.0,0.0,0.0,54800.0,0.0,0.0,-33.0,78.0,191.0,-33.0,0.0,30.0,30.0,10.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:28:970,85,47.0,68.0,73.0,54900.0,0.0,0.0,55000.0,0.0,0.0,159.0,41.0,191.0,-33.0,29.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:023,85,47.0,68.0,73.0,55100.0,0.0,0.0,55000.0,0.0,0.0,159.0,41.0,229.0,25.0,0.0,30.0,30.0,19.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:075,85,47.0,68.0,73.0,55100.0,0.0,0.0,55200.0,0.0,0.0,-15.0,-64.0,229.0,25.0,23.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:127,85,47.0,68.0,73.0,55300.0,0.0,0.0,55200.0,0.0,0.0,-15.0,-64.0,97.0,-2.0,0.0,30.0,30.0,13.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:178,85,47.0,68.0,73.0,55300.0,0.0,0.0,55400.0,0.0,0.0,39.0,-42.0,97.0,-2.0,30.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:231,85,47.0,68.0,73.0,55500.0,0.0,0.0,55400.0,0.0,0.0,39.0,-42.0,85.0,67.0,0.0,30.0,30.0,16.0,30.0,-30.0,3.0,3.0,42.0,96.0,93.0,100.0,53.0,35.0,56.0,21.0,66.0,5.0,91.0,23.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:257,85,72.0,17.0,38.0,55500.0,0.0,0.0,55400.0,0.0,0.0,39.0,-42.0,85.0,67.0,0.0,30.0,30.0,16.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:284,85,72.0,17.0,38.0,55500.0,0.0,0.0,55600.0,0.0,0.0,38.0,45.0,85.0,67.0,18.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:336,85,72.0,17.0,38.0,55700.0,0.0,0.0,55600.0,0.0,0.0,38.0,45.0,213.0,-36.0,0.0,30.0,30.0,22.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:389,85,72.0,17.0,38.0,55700.0,0.0,0.0,55800.0,0.0,0.0,139.0,76.0,213.0,-36.0,23.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:440,85,72.0,17.0,38.0,55900.0,0.0,0.0,55800.0,0.0,0.0,139.0,76.0,86.0,15.0,0.0,30.0,30.0,22.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:492,85,72.0,17.0,38.0,55900.0,0.0,0.0,56000.0,0.0,0.0,114.0,-28.0,86.0,15.0,30.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:544,85,72.0,17.0,38.0,56100.0,0.0,0.0,56000.0,0.0,0.0,114.0,-28.0,194.0,-37.0,0.0,30.0,30.0,28.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:596,85,72.0,17.0,38.0,56100.0,0.0,0.0,56200.0,0.0,0.0,-72.0,-4.0,194.0,-37.0,13.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:648,85,72.0,17.0,38.0,56300.0,0.0,0.0,56200.0,0.0,0.0,-72.0,-4.0,212.0,70.0,0.0,30.0,30.0,30.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:701,85,72.0,17.0,38.0,56300.0,0.0,0.0,56400.0,0.0,0.0,105.0,-7.0,212.0,70.0,21.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,38.0,43.0,19.0,1.0,83.0,16.0,58.0,39.0,97.0,23.0,67.0,71.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:752,85,76.0,90.0,14.0,56500.0,0.0,0.0,56400.0,0.0,0.0,105.0,-7.0,60.0,-58.0,0.0,30.0,30.0,10.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:755,85,76.0,90.0,14.0,56500.0,0.0,0.0,56400.0,0.0,0.0,105.0,-7.0,60.0,-58.0,0.0,30.0,30.0,10.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:804,85,76.0,90.0,14.0,56500.0,0.0,0.0,56600.0,0.0,0.0,-23.0,-39.0,60.0,-58.0,10.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:856,85,76.0,90.0,14.0,56700.0,0.0,0.0,56600.0,0.0,0.0,-23.0,-39.0,-55.0,18.0,0.0,30.0,30.0,22.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:908,85,76.0,90.0,14.0,56700.0,0.0,0.0,56800.0,0.0,0.0,202.0,37.0,-55.0,18.0,20.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:29:960,85,76.0,90.0,14.0,56900.0,0.0,0.0,56800.0,0.0,0.0,202.0,37.0,-36.0,-63.0,0.0,30.0,30.0,16.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:30:012,85,76.0,90.0,14.0,56900.0,0.0,0.0,57000.0,0.0,0.0,93.0,-39.0,-36.0,-63.0,13.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
00:00:30:035,84,76.0,90.0,14.0,56900.0,0.0,0.0,57000.0,0.0,0.0,93.0,-39.0,-36.0,-63.0,13.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:067,84,76.0,90.0,14.0,57100.0,0.0,0.0,57000.0,0.0,0.0,93.0,-39.0,-63.0,-67.0,0.0,30.0,30.0,18.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:116,84,76.0,90.0,14.0,57100.0,0.0,0.0,57200.0,0.0,0.0,142.0,71.0,-63.0,-67.0,22.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:168,84,76.0,90.0,14.0,57300.0,0.0,0.0,57200.0,0.0,0.0,142.0,71.0,148.0,79.0,0.0,30.0,30.0,23.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:220,84,76.0,90.0,14.0,57300.0,0.0,0.0,57400.0,0.0,0.0,134.0,-23.0,148.0,79.0,24.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,97.0,86.0,44.0,82.0,9.0,41.0,98.0,22.0,17.0,58.0,59.0,90.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:255,84,1.0,12.0,21.0,57300.0,0.0,0.0,57400.0,0.0,0.0,134.0,-23.0,148.0,79.0,24.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:274,84,1.0,12.0,21.0,57500.0,0.0,0.0,57400.0,0.0,0.0,134.0,-23.0,-9.0,40.0,0.0,30.0,30.0,15.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:324,84,1.0,12.0,21.0,57500.0,0.0,0.0,57600.0,0.0,0.0,228.0,5.0,-9.0,40.0,21.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:375,84,1.0,12.0,21.0,57700.0,0.0,0.0,57600.0,0.0,0.0,228.0,5.0,212.0,-40.0,0.0,30.0,30.0,12.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:428,84,1.0,12.0,21.0,57700.0,0.0,0.0,57800.0,0.0,0.0,-8.0,-4.0,212.0,-40.0,17.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:480,84,1.0,12.0,21.0,57900.0,0.0,0.0,57800.0,0.0,0.0,-8.0,-4.0,-67.0,31.0,0.0,30.0,30.0,10.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:532,84,1.0,12.0,21.0,57900.0,0.0,0.0,58000.0,0.0,0.0,35.0,16.0,-67.0,31.0,21.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:583,84,1.0,12.0,21.0,58100.0,0.0,0.0,58000.0,0.0,0.0,35.0,16.0,153.0,33.0,0.0,30.0,30.0,26.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:635,84,1.0,12.0,21.0,58100.0,0.0,0.0,58200.0,0.0,0.0,190.0,69.0,153.0,33.0,26.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:687,84,1.0,12.0,21.0,58300.0,0.0,0.0,58200.0,0.0,0.0,190.0,69.0,160.0,-35.0,0.0,30.0,30.0,25.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:739,84,1.0,12.0,21.0,58300.0,0.0,0.0,58400.0,0.0,0.0,30.0,-73.0,160.0,-35.0,15.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,74.0,29.0,42.0,89.0,91.0,59.0,98.0,6.0,38.0,32.0,75.0,61.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:760,84,42.0,60.0,38.0,58300.0,0.0,0.0,58400.0,0.0,0.0,30.0,-73.0,160.0,-35.0,15.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:792,84,42.0,60.0,38.0,58500.0,0.0,0.0,58400.0,0.0,0.0,30.0,-73.0,1.0,-15.0,0.0,30.0,30.0,11.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:843,84,42.0,60.0,38.0,58500.0,0.0,0.0,58600.0,0.0,0.0,-26.0,30.0,1.0,-15.0,14.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:895,84,42.0,60.0,38.0,58700.0,0.0,0.0,58600.0,0.0,0.0,-26.0,30.0,53.0,-41.0,0.0,30.0,30.0,22.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:30:947,84,42.0,60.0,38.0,58700.0,0.0,0.0,58800.0,0.0,0.0,130.0,-60.0,53.0,-41.0,30.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:000,84,42.0,60.0,38.0,58900.0,0.0,0.0,58800.0,0.0,0.0,130.0,-60.0,34.0,54.0,0.0,30.0,30.0,28.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:051,84,42.0,60.0,38.0,58900.0,0.0,0.0,59000.0,0.0,0.0,96.0,-77.0,34.0,54.0,21.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:103,84,42.0,60.0,38.0,59100.0,0.0,0.0,59000.0,0.0,0.0,96.0,-77.0,226.0,-57.0,0.0,30.0,30.0,27.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:155,84,42.0,60.0,38.0,59100.0,0.0,0.0,59200.0,0.0,0.0,169.0,-48.0,226.0,-57.0,28.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:208,84,42.0,60.0,38.0,59300.0,0.0,0.0,59200.0,0.0,0.0,169.0,-48.0,47.0,27.0,0.0,30.0,30.0,11.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:260,84,42.0,60.0,38.0,59300.0,0.0,0.0,59400.0,0.0,0.0,214.0,30.0,47.0,27.0,10.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,25.0,85.0,34.0,29.0,23.0,70.0,85.0,32.0,43.0,72.0,2.0,72.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:262,84,9.0,30.0,50.0,59300.0,0.0,0.0,59400.0,0.0,0.0,214.0,30.0,47.0,27.0,10.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:311,84,9.0,30.0,50.0,59500.0,0.0,0.0,59400.0,0.0,0.0,214.0,30.0,155.0,35.0,0.0,30.0,30.0,21.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:363,84,9.0,30.0,50.0,59500.0,0.0,0.0,59600.0,0.0,0.0,165.0,16.0,155.0,35.0,11.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:416,84,9.0,30.0,50.0,59700.0,0.0,0.0,59600.0,0.0,0.0,165.0,16.0,220.0,23.0,0.0,30.0,30.0,11.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:467,84,9.0,30.0,50.0,59700.0,0.0,0.0,59800.0,0.0,0.0,61.0,-68.0,220.0,23.0,11.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:522,84,9.0,30.0,50.0,59900.0,0.0,0.0,59800.0,0.0,0.0,61.0,-68.0,29.0,70.0,0.0,30.0,30.0,15.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:574,84,9.0,30.0,50.0,59900.0,0.0,0.0,60000.0,0.0,0.0,-28.0,24.0,29.0,70.0,16.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:626,84,9.0,30.0,50.0,60100.0,0.0,0.0,60000.0,0.0,0.0,-28.0,24.0,205.0,66.0,0.0,30.0,30.0,29.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:677,84,9.0,30.0,50.0,60100.0,0.0,0.0,60200.0,0.0,0.0,81.0,-2.0,205.0,66.0,16.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:729,84,9.0,30.0,50.0,60300.0,0.0,0.0,60200.0,0.0,0.0,81.0,-2.0,105.0,41.0,0.0,30.0,30.0,21.0,30.0,-30.0,3.0,3.0,77.0,43.0,99.0,22.0,51.0,27.0,37.0,14.0,68.0,5.0,73.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:763,84,16.0,97.0,32.0,60300.0,0.0,0.0,60200.0,0.0,0.0,81.0,-2.0,105.0,41.0,0.0,30.0,30.0,21.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:781,84,16.0,97.0,32.0,60300.0,0.0,0.0,60400.0,0.0,0.0,103.0,43.0,105.0,41.0,29.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:833,84,16.0,97.0,32.0,60500.0,0.0,0.0,60400.0,0.0,0.0,103.0,43.0,-25.0,-24.0,0.0,30.0,30.0,17.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:885,84,16.0,97.0,32.0,60500.0,0.0,0.0,60600.0,0.0,0.0,-33.0,-10.0,-25.0,-24.0,18.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:937,84,16.0,97.0,32.0,60700.0,0.0,0.0,60600.0,0.0,0.0,-33.0,-10.0,-15.0,30.0,0.0,30.0,30.0,26.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:31:989,84,16.0,97.0,32.0,60700.0,0.0,0.0,60800.0,0.0,0.0,62.0,-78.0,-15.0,30.0,13.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
00:00:32:037,83,16.0,97.0,32.0,60700.0,0.0,0.0,60800.0,0.0,0.0,62.0,-78.0,-15.0,30.0,13.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
